method,mashup_id,group,positive_count,Recall@5,NDCG@5,MAP@5,Recall@10,NDCG@10,MAP@10
Graph+BGE,6066,Head,2,0.6666666666666666,0.6922130970218904,0.5666666666666667,1.0,0.8240953382226278,0.6555555555555556
Graph+BGE,6076,Head,1,1.0,0.7539531690476383,0.6666666666666666,1.0,0.7539531690476383,0.6666666666666666
Graph+BGE,6083,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Graph+BGE,6087,Head,5,0.4000000000000001,0.5305071650442033,0.3666666666666667,0.5333333333333333,0.6110480335105327,0.43333333333333335
Graph+BGE,6088,Head,1,1.0,0.5495707714591522,0.39999999999999997,1.0,0.5495707714591522,0.39999999999999997
Graph+BGE,6089,Head,5,0.4666666666666666,0.5495925069266258,0.37222222222222223,0.6666666666666666,0.65562111357879,0.4541269841269841
Graph+BGE,6095,Head,4,0.75,0.7593297871452883,0.6069444444444444,1.0,0.8813707934952886,0.729563492063492
Graph+BGE,6102,Head,4,0.5,0.5285233583293841,0.3611111111111111,0.5,0.5285233583293841,0.3611111111111111
Graph+BGE,6116,Head,1,1.0,0.8102255193577976,0.75,1.0,0.8102255193577976,0.75
Graph+BGE,6121,Head,1,0.0,0.0,0.0,0.0,0.0,0.0
Graph+BGE,6123,Head,3,0.3333333333333333,0.46927872602275644,0.3333333333333333,0.3333333333333333,0.46927872602275644,0.3333333333333333
Graph+BGE,6129,Head,1,1.0,0.7956176024115139,0.7333333333333334,1.0,0.7956176024115139,0.7333333333333334
Graph+BGE,6130,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Graph+BGE,6142,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Graph+BGE,6145,Head,1,1.0,0.8333333333333334,0.7777777777777778,1.0,0.8333333333333334,0.7777777777777778
Graph+BGE,6148,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Graph+BGE,6155,Head,2,0.5,0.5377157309218195,0.4166666666666667,0.5,0.5377157309218195,0.4166666666666667
Graph+BGE,6158,Head,1,0.0,0.0,0.0,0.0,0.0,0.0
Graph+BGE,6160,Head,2,1.0,0.8710490642551528,0.8055555555555555,1.0,0.8710490642551528,0.8055555555555555
Graph+BGE,6168,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Graph+BGE,6174,Middle,1,0.0,0.0,0.0,0.0,0.0,0.0
Graph+BGE,6178,Middle,1,0.0,0.0,0.0,0.0,0.0,0.0
Graph+BGE,6179,Head,3,0.3333333333333333,0.24427620682593032,0.12037037037037036,0.3333333333333333,0.24427620682593032,0.12037037037037036
Graph+BGE,6194,Head,3,0.3333333333333333,0.41154645433712606,0.27777777777777773,0.7777777777777777,0.5984170794063451,0.38580246913580246
Graph+BGE,6205,Head,1,0.6666666666666666,0.420619835714305,0.3333333333333333,1.0,0.5257747946428813,0.375
Graph+BGE,6218,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Graph+BGE,6222,Unseen,1,0.0,0.0,0.0,0.0,0.0,0.0
Graph+BGE,6227,Head,2,0.0,0.0,0.0,0.3333333333333333,0.12600070013227968,0.03935185185185185
Graph+BGE,6228,Head,1,1.0,0.6289509357448472,0.5111111111111111,1.0,0.6289509357448472,0.5111111111111111
Graph+BGE,6228,Middle,1,0.0,0.0,0.0,0.0,0.0,0.0
Graph+BGE,6229,Head,3,0.5555555555555555,0.3653040685174988,0.20925925925925926,0.8888888888888888,0.5138821253009479,0.31970899470899466
Graph+BGE,6230,Head,1,0.6666666666666666,0.27250978843597823,0.15,0.6666666666666666,0.27250978843597823,0.15
Graph+BGE,6232,Head,1,0.0,0.0,0.0,1.0,0.31262101214565,0.12261904761904763
Graph+BGE,6236,Head,1,1.0,0.6289509357448472,0.5111111111111111,1.0,0.6289509357448472,0.5111111111111111
Graph+BGE,6239,Head,1,1.0,0.8333333333333334,0.7777777777777778,1.0,0.8333333333333334,0.7777777777777778
Graph+BGE,6246,Head,1,1.0,0.45378437204892874,0.27777777777777773,1.0,0.45378437204892874,0.27777777777777773
Graph+BGE,6254,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Graph+BGE,6255,Head,1,0.6666666666666666,0.29561760241151386,0.17777777777777778,1.0,0.3959609342995076,0.2148148148148148
Graph+BGE,6265,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Graph+BGE,6269,Head,5,0.20000000000000004,0.18639253566046565,0.09333333333333334,0.5333333333333333,0.36048607239457103,0.17775132275132277
Graph+BGE,6273,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Graph+BGE,6276,Head,5,0.3333333333333333,0.4266302569485106,0.25333333333333335,0.6,0.5742820009310244,0.3587566137566138
Graph+BGE,6292,Head,3,0.5555555555555555,0.4816972289974624,0.39999999999999997,0.8888888888888888,0.6402265232615403,0.4987654320987654
Graph+BGE,6298,Head,1,1.0,0.8769765845238192,0.8333333333333334,1.0,0.8769765845238192,0.8333333333333334
Graph+BGE,6301,Middle,1,0.0,0.0,0.0,0.0,0.0,0.0
Graph+BGE,6305,Head,1,1.0,0.8102255193577976,0.75,1.0,0.8102255193577976,0.75
Graph+BGE,6312,Head,1,1.0,0.8333333333333334,0.7777777777777778,1.0,0.8333333333333334,0.7777777777777778
Graph+BGE,6313,Head,2,0.5,0.6131471927654584,0.5,0.5,0.6131471927654584,0.5
Graph+BGE,6318,Head,1,0.6666666666666666,0.5436432511904858,0.5,1.0,0.6547543623015969,0.5476190476190476
Graph+BGE,6319,Head,3,0.3333333333333333,0.46927872602275644,0.3333333333333333,0.3333333333333333,0.46927872602275644,0.3333333333333333
Graph+BGE,6332,Head,1,1.0,0.8769765845238192,0.8333333333333334,1.0,0.8769765845238192,0.8333333333333334
Graph+BGE,6334,Head,1,0.3333333333333333,0.16666666666666666,0.1111111111111111,1.0,0.3965135068137851,0.21428571428571427
Graph+BGE,6335,Head,1,0.0,0.0,0.0,0.0,0.0,0.0
Graph+BGE,6335,Middle,1,0.0,0.0,0.0,0.0,0.0,0.0
Graph+BGE,6335,Tail,1,0.0,0.0,0.0,0.0,0.0,0.0
Graph+BGE,6343,Middle,1,0.0,0.0,0.0,0.0,0.0,0.0
Graph+BGE,6346,Head,1,1.0,0.8333333333333334,0.7777777777777778,1.0,0.8333333333333334,0.7777777777777778
Graph+BGE,6348,Head,1,0.0,0.0,0.0,0.6666666666666666,0.19669827399395637,0.07037037037037037
Graph+BGE,6351,Head,2,1.0,0.9732402630493958,0.9444444444444443,1.0,0.9732402630493958,0.9444444444444443
Graph+BGE,6358,Head,1,0.0,0.0,0.0,0.0,0.0,0.0
Graph+BGE,6359,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Graph+BGE,6361,Head,1,1.0,0.8769765845238192,0.8333333333333334,1.0,0.8769765845238192,0.8333333333333334
Graph+BGE,6361,Middle,1,0.0,0.0,0.0,0.0,0.0,0.0
Graph+BGE,6362,Head,1,1.0,0.5872865023809717,0.4444444444444444,1.0,0.5872865023809717,0.4444444444444444
Graph+BGE,6364,Head,5,0.4666666666666666,0.5968814958455909,0.44,0.5333333333333333,0.6371519300787557,0.47333333333333333
Graph+BGE,6365,Head,1,0.0,0.0,0.0,0.0,0.0,0.0
Graph+BGE,6368,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Graph+BGE,6374,Head,4,0.6666666666666666,0.682931630246149,0.5527777777777777,0.8333333333333334,0.7726592511933076,0.6321428571428571
Graph+BGE,6374,Unseen,1,0.0,0.0,0.0,0.0,0.0,0.0
Graph+BGE,6387,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Graph+BGE,6390,Head,1,0.6666666666666666,0.29561760241151386,0.17777777777777778,0.6666666666666666,0.29561760241151386,0.17777777777777778
Graph+BGE,6393,Head,1,1.0,0.7956176024115139,0.7333333333333334,1.0,0.7956176024115139,0.7333333333333334
Graph+BGE,6394,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Graph+BGE,6396,Head,1,1.0,0.7956176024115139,0.7333333333333334,1.0,0.7956176024115139,0.7333333333333334
Graph+BGE,6397,Head,1,1.0,0.8333333333333334,0.7777777777777778,1.0,0.8333333333333334,0.7777777777777778
Graph+BGE,6399,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Graph+BGE,6401,Head,1,0.6666666666666666,0.47689218602446437,0.4166666666666667,1.0,0.5772355179124581,0.4537037037037037
Graph+BGE,6403,Head,1,1.0,0.7539531690476383,0.6666666666666666,1.0,0.7539531690476383,0.6666666666666666
Graph+BGE,6404,Head,2,1.0,1.0,1.0,1.0,1.0,1.0
Graph+BGE,6407,Head,2,1.0,1.0,1.0,1.0,1.0,1.0
Graph+BGE,6408,Head,2,0.0,0.0,0.0,0.0,0.0,0.0
Graph+BGE,6410,Head,1,0.3333333333333333,0.2103099178571525,0.16666666666666666,0.3333333333333333,0.2103099178571525,0.16666666666666666
Graph+BGE,6413,Head,2,0.5,0.6131471927654584,0.5,0.5,0.6131471927654584,0.5
Graph+BGE,6415,Head,2,0.5,0.3600930702839375,0.2222222222222222,0.8333333333333334,0.4973710170957491,0.3194444444444444
Graph+BGE,6421,Head,2,0.5,0.2924051051126831,0.15277777777777776,0.5,0.2924051051126831,0.15277777777777776
Graph+BGE,6421,Middle,1,0.0,0.0,0.0,0.0,0.0,0.0
Graph+BGE,6430,Tail,1,0.0,0.0,0.0,0.0,0.0,0.0
Graph+BGE,6432,Tail,1,0.0,0.0,0.0,0.0,0.0,0.0
Graph+BGE,6434,Head,1,1.0,0.7539531690476383,0.6666666666666666,1.0,0.7539531690476383,0.6666666666666666
Graph+BGE,6438,Head,3,0.4444444444444444,0.4007024488335158,0.25925925925925924,0.5555555555555555,0.45642260048891653,0.2962962962962963
Graph+BGE,6447,Head,1,1.0,0.4391764551026449,0.2611111111111111,1.0,0.4391764551026449,0.2611111111111111
Graph+BGE,6453,Head,2,0.5,0.6131471927654584,0.5,0.5,0.6131471927654584,0.5
Graph+BGE,6472,Head,1,0.6666666666666666,0.420619835714305,0.3333333333333333,0.6666666666666666,0.420619835714305,0.3333333333333333
Graph+BGE,6476,Head,1,0.6666666666666666,0.3102255193577977,0.19444444444444442,1.0,0.4213366304689088,0.24206349206349206
Graph+BGE,6477,Head,2,0.8333333333333334,0.8710490642551528,0.8333333333333334,1.0,0.9391765301179814,0.8809523809523809
Graph+BGE,6482,Tail,1,0.0,0.0,0.0,0.0,0.0,0.0
Graph+BGE,6488,Head,1,1.0,0.8769765845238192,0.8333333333333334,1.0,0.8769765845238192,0.8333333333333334
Graph+BGE,6506,Head,2,0.6666666666666666,0.7420981285103055,0.6666666666666666,0.8333333333333334,0.8102255943731342,0.7142857142857143
Graph+BGE,6511,Head,1,1.0,0.5205354372149502,0.3611111111111111,1.0,0.5205354372149502,0.3611111111111111
Graph+BGE,6517,Head,8,0.08333333333333333,0.11506378074895644,0.04666666666666667,0.25,0.2012946794781811,0.07314814814814814
Graph+BGE,6517,Middle,3,0.0,0.0,0.0,0.0,0.0,0.0
Graph+BGE,6517,Unseen,1,0.0,0.0,0.0,0.0,0.0,0.0
Graph+BGE,6521,Head,1,0.3333333333333333,0.1289509357448472,0.06666666666666667,1.0,0.3480299966688483,0.15925925925925924
Graph+BGE,6521,Tail,1,0.0,0.0,0.0,0.0,0.0,0.0
Graph+BGE,6522,Head,2,0.16666666666666666,0.07906590425643208,0.03333333333333333,0.16666666666666666,0.07906590425643208,0.03333333333333333
Graph+BGE,6534,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Graph+BGE,6536,Head,1,1.0,0.7103099178571526,0.611111111111111,1.0,0.7103099178571526,0.611111111111111
Graph+BGE,6537,Head,1,0.0,0.0,0.0,0.0,0.0,0.0
Graph+BGE,6540,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Graph+BGE,6542,Unseen,1,0.0,0.0,0.0,0.0,0.0,0.0
Graph+BGE,6543,Head,1,0.0,0.0,0.0,0.0,0.0,0.0
Graph+BGE,6543,Middle,1,1.0,0.6725941869353331,0.5666666666666667,1.0,0.6725941869353331,0.5666666666666667
Graph+BGE,6555,Head,2,0.5,0.6131471927654584,0.5,0.5,0.6131471927654584,0.5
Graph+BGE,6557,Head,2,0.5,0.5377157309218195,0.4166666666666667,0.5,0.5377157309218195,0.4166666666666667
Graph+BGE,6558,Head,1,1.0,0.8769765845238192,0.8333333333333334,1.0,0.8769765845238192,0.8333333333333334
Graph+BGE,6576,Head,2,0.5,0.5377157309218195,0.4166666666666667,0.5,0.5377157309218195,0.4166666666666667
Graph+BGE,6578,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Graph+BGE,6602,Head,12,0.16666666666666666,0.4542239860225725,0.2822222222222222,0.3333333333333333,0.4374827630496998,0.23324074074074072
Graph+BGE,6602,Middle,1,0.0,0.0,0.0,0.0,0.0,0.0
Graph+BGE,6602,Tail,1,0.0,0.0,0.0,0.0,0.0,0.0
Graph+BGE,6606,Head,1,0.0,0.0,0.0,0.3333333333333333,0.09635494210596263,0.03333333333333333
Graph+BGE,6606,Middle,1,0.0,0.0,0.0,0.0,0.0,0.0
Graph+BGE,6606,Unseen,1,0.0,0.0,0.0,0.0,0.0,0.0
Graph+BGE,6610,Head,2,0.0,0.0,0.0,0.0,0.0,0.0
Graph+BGE,6611,Head,1,0.0,0.0,0.0,0.0,0.0,0.0
Graph+BGE,6617,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Graph+BGE,6635,Head,1,1.0,0.5872865023809717,0.4444444444444444,1.0,0.5872865023809717,0.4444444444444444
Graph+BGE,6640,Head,2,0.5,0.5377157309218195,0.4166666666666667,0.8333333333333334,0.6786456757240362,0.5198412698412698
Graph+BGE,6648,Head,1,0.0,0.0,0.0,0.0,0.0,0.0
Graph+BGE,6651,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Graph+BGE,6652,Head,1,0.0,0.0,0.0,0.0,0.0,0.0
Graph+BGE,6654,Head,4,0.4166666666666667,0.537544187904362,0.38888888888888884,0.75,0.707047442111652,0.5104166666666666
Graph+BGE,6662,Head,3,0.6666666666666666,0.7448797876704593,0.6296296296296297,1.0,0.8979593444725378,0.7661375661375661
Graph+BGE,6674,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Graph+BGE,6676,Head,3,0.3333333333333333,0.46927872602275644,0.3333333333333333,0.3333333333333333,0.46927872602275644,0.3333333333333333
Graph+BGE,6676,Middle,1,0.0,0.0,0.0,0.0,0.0,0.0
Graph+BGE,6678,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Graph+BGE,6679,Head,1,1.0,0.5436432511904858,0.38888888888888884,1.0,0.5436432511904858,0.38888888888888884
Graph+BGE,6680,Head,1,1.0,0.5872865023809717,0.4444444444444444,1.0,0.5872865023809717,0.4444444444444444
Graph+BGE,6683,Head,1,0.0,0.0,0.0,0.0,0.0,0.0
Graph+BGE,6684,Head,1,1.0,0.7539531690476383,0.6666666666666666,1.0,0.7539531690476383,0.6666666666666666
Graph+BGE,6685,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Graph+BGE,6686,Head,1,0.0,0.0,0.0,0.3333333333333333,0.10034333188799373,0.037037037037037035
Graph+BGE,6688,Head,1,0.3333333333333333,0.16666666666666666,0.1111111111111111,0.3333333333333333,0.16666666666666666,0.1111111111111111
Graph+BGE,6693,Head,2,1.0,1.0,1.0,1.0,1.0,1.0
Graph+BGE,6697,Head,1,0.3333333333333333,0.14355885269113103,0.08333333333333333,0.3333333333333333,0.14355885269113103,0.08333333333333333
Graph+BGE,6718,Head,1,0.6666666666666666,0.2579018714896944,0.13333333333333333,1.0,0.3690129826008055,0.18095238095238098
Graph+BGE,6718,Middle,1,0.0,0.0,0.0,0.0,0.0,0.0
Graph+BGE,6725,Head,2,0.5,0.5377157309218195,0.4166666666666667,0.8333333333333334,0.6720434421210636,0.5092592592592592
Graph+BGE,6742,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Graph+BGE,6742,Tail,1,0.0,0.0,0.0,0.0,0.0,0.0
Graph+BGE,6749,Head,1,0.0,0.0,0.0,0.0,0.0,0.0
Graph+BGE,6757,Head,1,0.0,0.0,0.0,0.0,0.0,0.0
Graph+BGE,6761,Head,5,0.6666666666666666,0.6716210907767882,0.5477777777777778,0.8000000000000002,0.7413179332735135,0.6024074074074074
Graph+BGE,6791,Head,2,0.5,0.5377157309218195,0.4166666666666667,0.5,0.5377157309218195,0.4166666666666667
Graph+BGE,6797,Head,1,0.6666666666666666,0.420619835714305,0.3333333333333333,1.0,0.5393555647503124,0.3888888888888889
Graph+BGE,6806,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Graph+BGE,6819,Head,1,0.6666666666666666,0.35386877054828353,0.25,1.0,0.45022371265424616,0.2833333333333333
Graph+BGE,6823,Middle,2,0.0,0.0,0.0,0.0,0.0,0.0
Graph+BGE,6833,Head,2,0.5,0.6131471927654584,0.5,0.8333333333333334,0.7367024228992313,0.5750000000000001
Graph+BGE,6834,Head,1,0.0,0.0,0.0,0.0,0.0,0.0
Graph+BGE,6834,Tail,1,0.0,0.0,0.0,0.0,0.0,0.0
Graph+BGE,6836,Head,3,0.5555555555555555,0.5102404246590811,0.3703703703703703,1.0,0.7094855433820122,0.5231481481481481
Graph+BGE,6844,Head,1,1.0,0.6309297535714575,0.5,1.0,0.6309297535714575,0.5
Graph+BGE,6850,Head,2,1.0,0.9197207891481876,0.8333333333333334,1.0,0.9197207891481876,0.8333333333333334
Graph+BGE,6851,Head,1,0.0,0.0,0.0,0.3333333333333333,0.10034333188799373,0.037037037037037035
Graph+BGE,6857,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Graph+BGE,6866,Unseen,2,0.0,0.0,0.0,0.0,0.0,0.0
Graph+BGE,6867,Head,8,0.4166666666666667,0.6971432225619744,0.5711111111111111,0.5833333333333334,0.6324669901121137,0.46309523809523806
Graph+BGE,6876,Head,1,1.0,0.7956176024115139,0.7333333333333334,1.0,0.7956176024115139,0.7333333333333334
Graph+BGE,6889,Head,3,0.6666666666666666,0.5667655346556534,0.4074074074074074,0.6666666666666666,0.5667655346556534,0.4074074074074074
Graph+BGE,6892,Head,1,1.0,0.8333333333333334,0.7777777777777778,1.0,0.8333333333333334,0.7777777777777778
Graph+BGE,6894,Head,1,1.0,0.7539531690476383,0.6666666666666666,1.0,0.7539531690476383,0.6666666666666666
Graph+BGE,6900,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Graph+BGE,6900,Unseen,1,0.0,0.0,0.0,0.0,0.0,0.0
Graph+BGE,6903,Head,4,0.0,0.0,0.0,0.0,0.0,0.0
Graph+BGE,6906,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Graph+BGE,6908,Head,1,1.0,0.8102255193577976,0.75,1.0,0.8102255193577976,0.75
Graph+BGE,6915,Head,3,0.5555555555555555,0.6040169570231215,0.4444444444444444,0.7777777777777778,0.7118791893477173,0.5476190476190476
Graph+BGE,6918,Head,4,0.4166666666666667,0.4007106606574948,0.24166666666666667,0.8333333333333334,0.6184322854080371,0.41736111111111107
Graph+BGE,6929,Head,1,0.0,0.0,0.0,0.0,0.0,0.0
Graph+BGE,6939,Head,8,0.375,0.5953379117551575,0.46222222222222226,0.5,0.5265081470952878,0.33730158730158727
Graph+BGE,6940,Head,1,0.6666666666666666,0.27250978843597823,0.15,1.0,0.3912455174719856,0.20555555555555557
Graph+BGE,6941,Head,1,0.0,0.0,0.0,0.0,0.0,0.0
Graph+BGE,6950,Head,2,0.8333333333333334,0.7457325709230987,0.7000000000000001,1.0,0.8185350498624868,0.7555555555555555
Graph+BGE,6952,Head,4,0.08333333333333333,0.050339872742601745,0.016666666666666666,0.25,0.13774233070298195,0.051388888888888894
Graph+BGE,6958,Head,1,1.0,0.7539531690476383,0.6666666666666666,1.0,0.7539531690476383,0.6666666666666666
Graph+BGE,6961,Head,2,1.0,0.9590717717793499,0.9166666666666666,1.0,0.9590717717793499,0.9166666666666666
Graph+BGE,6961,Middle,1,0.0,0.0,0.0,0.0,0.0,0.0
Graph+BGE,6962,Middle,1,0.0,0.0,0.0,0.0,0.0,0.0
Graph+BGE,6967,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Graph+BGE,6968,Head,1,0.0,0.0,0.0,0.0,0.0,0.0
Graph+BGE,6985,Head,1,1.0,0.7103099178571526,0.611111111111111,1.0,0.7103099178571526,0.611111111111111
Graph+BGE,6990,Head,1,0.0,0.0,0.0,0.0,0.0,0.0
Graph+BGE,6991,Head,1,1.0,0.7539531690476383,0.6666666666666666,1.0,0.7539531690476383,0.6666666666666666
Graph+BGE,6996,Head,1,0.0,0.0,0.0,0.0,0.0,0.0
Graph+BGE,6997,Head,1,0.0,0.0,0.0,0.0,0.0,0.0
Graph+BGE,7000,Head,1,0.0,0.0,0.0,0.0,0.0,0.0
Graph+BGE,7010,Head,2,0.5,0.6131471927654584,0.5,0.5,0.6131471927654584,0.5
Graph+BGE,7015,Head,1,1.0,0.8769765845238192,0.8333333333333334,1.0,0.8769765845238192,0.8333333333333334
Graph+BGE,7017,Head,4,0.16666666666666666,0.26025336666140114,0.16666666666666666,0.5,0.4297445683703723,0.24814814814814815
Graph+BGE,7044,Head,2,0.5,0.5377157309218195,0.4166666666666667,0.6666666666666666,0.6021911987942431,0.4583333333333333
Graph+BGE,7049,Head,2,0.8333333333333334,0.8175295903539445,0.7222222222222222,1.0,0.8766093526152937,0.7555555555555555
Graph+BGE,7051,Head,1,0.3333333333333333,0.1289509357448472,0.06666666666666667,1.0,0.35879777589196565,0.16984126984126982
Graph+BGE,7055,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Graph+BGE,7071,Head,2,0.3333333333333333,0.2579018714896944,0.16666666666666666,0.3333333333333333,0.2579018714896944,0.16666666666666666
Graph+BGE,7072,Tail,2,0.0,0.0,0.0,0.0,0.0,0.0
Graph+BGE,7072,Unseen,1,0.0,0.0,0.0,0.0,0.0,0.0
Graph+BGE,7073,Head,2,0.3333333333333333,0.2080168400012793,0.11666666666666665,0.8333333333333334,0.4033515339882859,0.22142857142857142
Graph+BGE,7075,Head,1,1.0,0.5872865023809717,0.4444444444444444,1.0,0.5872865023809717,0.4444444444444444
Graph+BGE,7077,Head,1,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.7777777777777778,0.7142857142857143
Graph+BGE,7080,Head,3,0.2222222222222222,0.15642624200758548,0.07407407407407407,0.2222222222222222,0.15642624200758548,0.07407407407407407
Graph+BGE,7082,Tail,2,0.0,0.0,0.0,0.0,0.0,0.0
Graph+BGE,7082,Unseen,1,0.0,0.0,0.0,0.0,0.0,0.0
Graph+BGE,7095,Head,1,0.0,0.0,0.0,0.0,0.0,0.0
Graph+BGE,7098,Head,2,0.0,0.0,0.0,0.16666666666666666,0.05907976226134925,0.016666666666666666
Graph+BGE,7098,Middle,2,0.0,0.0,0.0,0.0,0.0,0.0
Graph+BGE,7114,Head,1,0.6666666666666666,0.420619835714305,0.3333333333333333,1.0,0.5209631676022988,0.3703703703703704
Graph+BGE,7117,Head,4,0.25,0.3423541629083111,0.20833333333333334,0.25,0.3423541629083111,0.20833333333333334
Graph+BGE,7120,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Graph+BGE,7134,Head,1,1.0,0.8769765845238192,0.8333333333333334,1.0,0.8769765845238192,0.8333333333333334
Graph+BGE,7136,Head,1,0.0,0.0,0.0,0.0,0.0,0.0
Graph+BGE,7141,Unseen,1,0.0,0.0,0.0,0.0,0.0,0.0
Graph+BGE,7143,Head,1,1.0,0.643558852691131,0.5277777777777778,1.0,0.643558852691131,0.5277777777777778
Graph+BGE,7145,Head,10,0.06666666666666667,0.09242447578501607,0.03,0.13333333333333333,0.10731684639626626,0.032777777777777774
Graph+BGE,7145,Middle,3,0.0,0.0,0.0,0.0,0.0,0.0
Graph+BGE,7145,Tail,2,0.0,0.0,0.0,0.0,0.0,0.0
Graph+BGE,7149,Head,2,0.5,0.6131471927654584,0.5,0.5,0.6131471927654584,0.5
Graph+BGE,7153,Head,3,1.0,0.960612798834771,0.9,1.0,0.960612798834771,0.9
Graph+BGE,7153,Middle,1,0.0,0.0,0.0,0.0,0.0,0.0
Graph+BGE,7154,Head,1,1.0,0.8769765845238192,0.8333333333333334,1.0,0.8769765845238192,0.8333333333333334
Graph+BGE,7163,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Graph+BGE,7166,Head,1,0.6666666666666666,0.5436432511904858,0.5,1.0,0.648798210119062,0.5416666666666666
Graph+BGE,7167,Head,3,0.3333333333333333,0.2960819109658652,0.16666666666666666,0.3333333333333333,0.2960819109658652,0.16666666666666666
Graph+BGE,7168,Middle,1,0.0,0.0,0.0,0.0,0.0,0.0
Graph+BGE,7186,Head,1,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
Graph+BGE,7190,Head,1,1.0,0.8769765845238192,0.8333333333333334,1.0,0.8769765845238192,0.8333333333333334
Graph+BGE,7195,Head,1,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
Graph+BGE,7197,Head,4,0.5,0.6106241545762942,0.4583333333333333,0.5,0.6106241545762942,0.4583333333333333
Graph+BGE,7200,Head,1,1.0,0.7103099178571526,0.611111111111111,1.0,0.7103099178571526,0.611111111111111
Graph+BGE,7206,Head,1,1.0,0.6872021038816168,0.5833333333333334,1.0,0.6872021038816168,0.5833333333333334
Graph+BGE,7208,Middle,1,0.0,0.0,0.0,0.0,0.0,0.0
Graph+BGE,7208,Tail,3,0.0,0.0,0.0,0.0,0.0,0.0
Graph+BGE,7211,Head,2,1.0,0.6934264036172708,0.5833333333333333,1.0,0.6934264036172708,0.5833333333333333
Graph+BGE,7215,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Graph+BGE,7220,Head,1,1.0,0.8333333333333334,0.7777777777777778,1.0,0.8333333333333334,0.7777777777777778
Graph+BGE,7227,Head,3,0.8888888888888888,0.8796180186708243,0.7962962962962963,0.8888888888888888,0.8796180186708243,0.7962962962962963
Graph+BGE,7227,Middle,1,0.0,0.0,0.0,0.0,0.0,0.0
Graph+BGE,7228,Head,2,0.5,0.5109559939712153,0.3888888888888889,0.6666666666666666,0.5724812262310713,0.425925925925926
Graph+BGE,7233,Head,1,1.0,0.5205354372149502,0.3611111111111111,1.0,0.5205354372149502,0.3611111111111111
Graph+BGE,7233,Middle,1,0.0,0.0,0.0,0.0,0.0,0.0
Graph+BGE,7235,Head,1,0.0,0.0,0.0,0.0,0.0,0.0
Graph+BGE,7240,Head,3,1.0,0.9891559944963898,0.9722222222222222,1.0,0.9891559944963898,0.9722222222222222
Graph+BGE,7242,Head,1,1.0,0.643558852691131,0.5277777777777778,1.0,0.643558852691131,0.5277777777777778
Graph+BGE,7243,Tail,1,0.0,0.0,0.0,0.0,0.0,0.0
Graph+BGE,7246,Head,1,1.0,0.8333333333333334,0.7777777777777777,1.0,0.8333333333333334,0.7777777777777777
Graph+BGE,7246,Unseen,1,0.0,0.0,0.0,0.0,0.0,0.0
Graph+BGE,7251,Head,1,1.0,0.8769765845238192,0.8333333333333334,1.0,0.8769765845238192,0.8333333333333334
Graph+BGE,7254,Middle,1,0.0,0.0,0.0,0.0,0.0,0.0
Graph+BGE,7255,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Graph+BGE,7255,Middle,1,0.0,0.0,0.0,0.0,0.0,0.0
Graph+BGE,7272,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Graph+BGE,7276,Head,1,1.0,0.8102255193577976,0.75,1.0,0.8102255193577976,0.75
Graph+BGE,7277,Middle,1,0.0,0.0,0.0,1.0,0.34095795125822964,0.15079365079365079
